ID,ID2,OBJECTID,GISJOIN,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,SHAPE_AREA,SHAPE_LEN,AreaI,Geo_FIPS,Area Name,Qualifying Area Name,Land Area,Summary Level,FIPS,State FIPS,County FIPS,Total Population,Total Area in Square Miles,"Urban Population of Places With 2,500 People and Over","Urban Population of Cities With 25,000 People and Over",White Population,White: Male,White: Female,Colored Population,Colored: Male,Colored: Female,Free Colored Population,Free Colored: Male,Free Colored: Female,Slave Population,Slave: Male,Slave: Female,Percent Pop Urban,Percent Pop Place or Town,Percent Pop Slave ,Percent Pop Free of Color
"18033","65810","1248","1701070","1860",Logan,"170","1070","21","1070",LOGAN,Illinois,1603212623.32,168018.750447,1603212592.11557,"1701070",Logan County                  ,"Logan County, Illinois","619.0039","050","1701070","170","1070","14272","619.003855199906","0","0","14247","7864","6383","25","10","15","25","10","15","0","0","0",0,0,0,0.175168161434978
"18034","65811","1249","1701090","1860",Mcdonough,"170","1090","21","1090",MCDONOUGH,Illinois,1528139491.22,156468.864249,1528139282.35563,"1701090",Mcdonough County              ,"Mcdonough County, Illinois","590.0180","050","1701090","170","1090","20069","590.017956813204","0","0","20061","10610","9451","8","4","4","8","4","4","0","0","0",0,0,0,0.0398624744631023
"18035","65812","1250","1701110","1860",Mchenry,"170","1110","21","1110",MCHENRY,Illinois,1582813363.2,159408.226072,1582813377.44254,"1701110",Mchenry County                ,"Mchenry County, Illinois","611.1277","050","1701110","170","1110","22089","611.127656825571","0","0","22085","11460","10625","4","3","1","4","3","1","0","0","0",0,0,0,0.0181085608221287
"18036","65813","1251","1701130","1860",Mclean,"170","1130","21","1130",MCLEAN,Illinois,3072453900.48,241376.794479,3072453659.4177,"1701130",Mclean County                 ,"Mclean County, Illinois","1186.281","050","1701130","170","1130","28772","1186.2810844033","7075","0","28580","15096","13484","192","87","105","192","87","105","0","0","0",0,24.5898790490755,0,0.667315445572084
"18037","65814","2118","1701150","1860",Macon,"170","1150","21","1150",MACON,Illinois,1516119599.83,169022.903139,1516119404.47495,"1701150",Macon County                  ,"Macon County, Illinois","585.3771","050","1701150","170","1150","13738","585.377050796579","3839","0","13655","7288","6367","83","39","44","83","39","44","0","0","0",0,27.9443878293784,0,0.604163633716698
"18038","65815","1252","1701170","1860",Macoupin,"170","1170","21","1170",MACOUPIN,Illinois,2247102713.02,194533.741053,2247102628.06637,"1701170",Macoupin County               ,"Macoupin County, Illinois","867.6112","050","1701170","170","1170","24602","867.611208991779","0","0","24504","13032","11472","98","46","52","98","46","52","0","0","0",0,0,0,0.398341598244045
"18039","65816","1253","1701190","1860",Madison,"170","1190","21","1190",MADISON,Illinois,1917499642.95,197286.403621,1917499340.63268,"1701190",Madison County                ,"Madison County, Illinois","740.3508","050","1701190","170","1190","31251","740.350752024724","6332","0","30679","16519","14160","562","262","300","562","262","300","0","0","0",0,20.261751623948,0,1.7983424530415
"18040","65817","1254","1701210","1860",Marion,"170","1210","21","1210",MARION,Illinois,1491071954.87,155305.352405,1491071805.41857,"1701210",Marion County                 ,"Marion County, Illinois","575.7061","050","1701210","170","1210","12739","575.706100999658","0","0","12730","6585","6145","9","3","6","9","3","6","0","0","0",0,0,0,0.0706491875343433
"18041","65818","1255","1701230","1860",Marshall,"170","1230","21","1230",MARSHALL,Illinois,1032145103.73,155402.464396,1032145055.83411,"1701230",Marshall County               ,"Marshall County, Illinois","398.5135","050","1701230","170","1230","13437","398.513452951432","0","0","13437","7206","6231","0","0","0","0","0","0","0","0","0",0,0,0,0
"18042","65819","2030","1701250","1860",Mason,"170","1250","21","1250",MASON,Illinois,1459112207.72,254909.608145,1459111799.34336,"1701250",Mason County                  ,"Mason County, Illinois","563.3664","050","1701250","170","1250","10931","563.366373623948","0","0","10929","6026","4903","2","2","0","2","2","0","0","0","0",0,0,0,0.0182965876863965
"18043","65820","1256","1701270","1860",Massac,"170","1270","21","1270",MASSAC,Illinois,627084712.714,114518.876469,627084379.411286,"1701270",Massac County                 ,"Massac County, Illinois","242.1188","050","1701270","170","1270","6213","242.11876145477","0","0","6101","3219","2882","112","63","49","112","63","49","0","0","0",0,0,0,1.80267181715757
"18044","65821","1257","1701290","1860",Menard,"170","1290","21","1290",MENARD,Illinois,816811838.642,150699.812558,816811980.31232,"1701290",Menard County                 ,"Menard County, Illinois","315.3728","050","1701290","170","1290","9584","315.372814396436","0","0","9577","5117","4460","7","4","3","7","4","3","0","0","0",0,0,0,0.0730383973288815
"18045","65822","1258","1701310","1860",Mercer,"170","1310","21","1310",MERCER,Illinois,1473395382.99,162020.219325,1473395346.41718,"1701310",Mercer County                 ,"Mercer County, Illinois","568.8811","050","1701310","170","1310","15042","568.881138433071","0","0","15037","8107","6930","5","2","3","5","2","3","0","0","0",0,0,0,0.0332402606036431
"18046","65823","1259","1701330","1860",Monroe,"170","1330","21","1330",MONROE,Illinois,1030064772.94,153524.264928,1030064646.14777,"1701330",Monroe County                 ,"Monroe County, Illinois","397.7102","050","1701330","170","1330","12832","397.710232741979","0","0","12815","7046","5769","17","8","9","17","8","9","0","0","0",0,0,0,0.132481296758105
"18047","65824","1260","1701350","1860",Montgomery,"170","1350","21","1350",MONTGOMERY,Illinois,1838245892.85,213678.203261,1838245713.01948,"1701350",Montgomery County             ,"Montgomery County, Illinois","709.7507","050","1701350","170","1350","13979","709.750708002268","0","0","13881","7439","6442","98","47","51","98","47","51","0","0","0",0,0,0,0.701051577366049
"18048","65825","1261","1701370","1860",Morgan,"170","1370","21","1370",MORGAN,Illinois,1482155424.37,189522.140857,1482155329.36054,"1701370",Morgan County                 ,"Morgan County, Illinois","572.2634","050","1701370","170","1370","22112","572.263409322818","5528","0","21937","11520","10417","175","82","93","175","82","93","0","0","0",0,25,0,0.791425470332851
"18049","65826","1262","1701390","1860",Moultrie,"170","1390","21","1390",MOULTRIE,Illinois,892168185.901,134809.751626,892168257.029692,"1701390",Moultrie County               ,"Moultrie County, Illinois","344.4681","050","1701390","170","1390","6385","344.468062767489","0","0","6384","3404","2980","1","1","0","1","1","0","0","0","0",0,0,0,0.0156617071260767
"18050","65827","2119","1701410","1860",Ogle,"170","1410","21","1410",OGLE,Illinois,1976839903.62,198451.723471,1976839568.3436,"1701410",Ogle County                   ,"Ogle County, Illinois","763.2622","050","1701410","170","1410","22888","763.262154785034","0","0","22863","12229","10634","25","10","15","25","10","15","0","0","0",0,0,0,0.109227542817197
"18051","65828","1263","1701430","1860",Peoria,"170","1430","21","1430",PEORIA,Illinois,1633978914.32,180027.641401,1633979023.08335,"1701430",Peoria County                 ,"Peoria County, Illinois","630.8828","050","1701430","170","1430","36601","630.882786579428","14045","0","36475","19038","17437","126","58","68","126","58","68","0","0","0",0,38.373268489932,0,0.344252889265321
"18052","65829","1264","1701450","1860",Perry,"170","1450","21","1450",PERRY,Illinois,1157238418.44,153735.703814,1157238427.29505,"1701450",Perry County                  ,"Perry County, Illinois","446.8123","050","1701450","170","1450","9552","446.812251837429","0","0","9508","5038","4470","44","20","24","44","20","24","0","0","0",0,0,0,0.460636515912898
"18053","65830","1265","1701470","1860",Piatt,"170","1470","21","1470",PIATT,Illinois,1140458214.48,151367.681708,1140457774.54304,"1701470",Piatt County                  ,"Piatt County, Illinois","440.3334","050","1701470","170","1470","6127","440.333378860013","0","0","6124","3449","2675","3","3","0","3","3","0","0","0","0",0,0,0,0.0489636037212339
"18054","65831","1266","1701490","1860",Pike,"170","1490","21","1490",PIKE,Illinois,2198568339.81,217598.424892,2198568049.99914,"1701490",Pike County                   ,"Pike County, Illinois","848.8720","050","1701490","170","1490","27249","848.871982709687","0","0","27182","14103","13079","67","45","22","67","45","22","0","0","0",0,0,0,0.24588058277368
"18055","65832","1267","1701510","1860",Pope,"170","1510","21","1510",POPE,Illinois,970308614.267,164061.232941,970309038.212293,"1701510",Pope County                   ,"Pope County, Illinois","374.6383","050","1701510","170","1510","6742","374.638250864787","0","0","6546","3397","3149","196","85","111","196","85","111","0","0","0",0,0,0,2.90714921388312
"18056","65833","2031","1701530","1860",Pulaski,"170","1530","21","1530",PULASKI,Illinois,526632642.741,138495.604256,526632579.320447,"1701530",Pulaski County                ,"Pulaski County, Illinois","203.3340","050","1701530","170","1530","3943","203.334000362176","0","0","3904","2148","1756","39","19","20","39","19","20","0","0","0",0,0,0,0.989094598021811
"18057","65834","1268","1701550","1860",Putnam,"170","1550","21","1550",PUTNAM,Illinois,446101856.945,98945.076961,446101864.370388,"1701550",Putnam County                 ,"Putnam County, Illinois","172.2409","050","1701550","170","1550","5587","172.240890100374","0","0","5579","2973","2606","8","5","3","8","5","3","0","0","0",0,0,0,0.143189547163057
"18058","65835","1269","1701570","1860",Randolph,"170","1570","21","1570",RANDOLPH,Illinois,1546893693.49,190677.366679,1546894367.74586,"1701570",Randolph County               ,"Randolph County, Illinois","597.2590","050","1701570","170","1570","17205","597.258994799973","0","0","16766","8941","7825","439","220","219","439","220","219","0","0","0",0,0,0,2.55158384190642
"18059","65836","1270","1701590","1860",Richland,"170","1590","21","1590",RICHLAND,Illinois,937602300.781,140610.743666,937602205.885706,"1701590",Richland County               ,"Richland County, Illinois","362.0103","050","1701590","170","1590","9711","362.010272614912","0","0","9709","5073","4636","2","0","2","2","0","2","0","0","0",0,0,0,0.0205952013180929
"18060","65837","1271","1701610","1860",Rock Island,"170","1610","21","1610",ROCK ISLAND,Illinois,1173766225.99,233952.046974,1173766399.55158,"1701610",Rock Island County            ,"Rock Island County, Illinois","453.1937","050","1701610","170","1610","21005","453.193674016021","5130","0","20981","10908","10073","24","13","11","24","13","11","0","0","0",0,24.4227564865508,0,0.1142585098786
"18061","65838","1272","1701630","1860",St Clair,"170","1630","21","1630",ST CLAIR,Illinois,1745535249.74,184191.922406,1745535516.30119,"1701630",St Clair County               ,"St Clair County, Illinois","673.9549","050","1701630","170","1630","37694","673.954928535218","7520","0","37169","20355","16814","525","270","255","525","270","255","0","0","0",0,19.9501246882793,0,1.39279460922163
"18062","65839","1273","1701650","1860",Saline,"170","1650","21","1650",SALINE,Illinois,1002269697.48,127161.815856,1002269664.18868,"1701650",Saline County                 ,"Saline County, Illinois","386.9785","050","1701650","170","1650","9331","386.978494097305","0","0","9152","4670","4482","170","89","81","170","89","81","0","0","0",0,0,0,1.82188404243918
"18063","65840","2120","1701670","1860",Sangamon,"170","1670","21","1670",SANGAMON,Illinois,2271432659.35,237256.491891,2271432864.84262,"1701670",Sangamon County               ,"Sangamon County, Illinois","877.0051","050","1701670","170","1670","32274","877.005053798146","9320","0","31963","16956","15007","311","135","176","311","135","176","0","0","0",0,28.8777343992068,0,0.963623969758939
"18064","65841","1274","1701690","1860",Schuyler,"170","1690","21","1690",SCHUYLER,Illinois,1143178989.22,186128.755603,1143178666.33675,"1701690",Schuyler County               ,"Schuyler County, Illinois","441.3839","050","1701690","170","1690","14684","441.38387586128","0","0","14670","7669","7001","14","5","9","14","5","9","0","0","0",0,0,0,0.0953418687006265
"18065","65842","1275","1701710","1860",Scott,"170","1710","21","1710",SCOTT,Illinois,654659829.96,112144.20388,654659673.531196,"1701710",Scott County                  ,"Scott County, Illinois","252.7656","050","1701710","170","1710","9069","252.765573758129","0","0","9047","4769","4278","22","15","7","22","15","7","0","0","0",0,0,0,0.242584628955783
"18066","65843","1276","1701730","1860",Shelby,"170","1730","21","1730",SHELBY,Illinois,1989244480.6,212457.480269,1989244244.29561,"1701730",Shelby County                 ,"Shelby County, Illinois","768.0516","050","1701730","170","1730","14613","768.051588738494","0","0","14590","7711","6879","23","12","11","23","12","11","0","0","0",0,0,0,0.157394101142818
"18067","65844","1277","1701750","1860",Stark,"170","1750","21","1750",STARK,Illinois,746465948.088,115934.449461,746466077.168066,"1701750",Stark County                  ,"Stark County, Illinois","288.2121","050","1701750","170","1750","9004","288.212114176759","0","0","9003","4819","4184","1","1","0","1","1","0","0","0","0",0,0,0,0.0111061750333185
"18068","65845","1278","1701770","1860",Stephenson,"170","1770","21","1770",STEPHENSON,Illinois,1462605710.14,154066.995348,1462605940.79007,"1701770",Stephenson County             ,"Stephenson County, Illinois","564.7152","050","1701770","170","1770","25112","564.715222450782","5376","0","25112","13115","11997","0","0","0","0","0","0","0","0","0",0,21.4080917489646,0,0
"18069","65846","1279","1701790","1860",Tazewell,"170","1790","21","1790",TAZEWELL,Illinois,1703928279.71,195289.270553,1703928337.08118,"1701790",Tazewell County               ,"Tazewell County, Illinois","657.8904","050","1701790","170","1790","21470","657.890387577187","3467","0","21427","11450","9977","43","22","21","43","22","21","0","0","0",0,16.1481136469492,0,0.200279459711225
"18070","65847","1280","1701810","1860",Union,"170","1810","21","1810",UNION,Illinois,1093310597.91,148853.149415,1093310842.35185,"1701810",Union County                  ,"Union County, Illinois","422.1296","050","1701810","170","1810","11181","422.129582310632","0","0","11145","5794","5351","36","19","17","36","19","17","0","0","0",0,0,0,0.32197477864234
"18071","65848","2032","1701830","1860",Vermilion,"170","1830","21","1830",VERMILION,Illinois,2336514718.72,212320.702822,2336514950.38147,"1701830",Vermilion County              ,"Vermilion County, Illinois","902.1334","050","1701830","170","1830","19800","902.13337743307","0","0","19779","10489","9290","21","12","9","21","12","9","0","0","0",0,0,0,0.106060606060606
"18072","65849","1281","1701850","1860",Wabash,"170","1850","21","1850",WABASH,Illinois,589903383.49,170697.513763,589903212.456929,"1701850",Wabash County                 ,"Wabash County, Illinois","227.7630","050","1701850","170","1850","7313","227.762969966894","0","0","7233","3652","3581","80","40","40","80","40","40","0","0","0",0,0,0,1.09394229454396
"18073","65850","1282","1701870","1860",Warren,"170","1870","21","1870",WARREN,Illinois,1406789243.4,155145.420584,1406789424.67556,"1701870",Warren County                 ,"Warren County, Illinois","543.1644","050","1701870","170","1870","18336","543.164364134716","2506","0","18293","9753","8540","43","23","20","43","23","20","0","0","0",0,13.6671029668412,0,0.234511343804538
"18074","65851","1283","1701890","1860",Washington,"170","1890","21","1890",WASHINGTON,Illinois,1461062886.06,192995.70994,1461063148.39518,"1701890",Washington County             ,"Washington County, Illinois","564.1195","050","1701890","170","1890","13731","564.119534742537","0","0","13725","7354","6371","6","4","2","6","4","2","0","0","0",0,0,0,0.0436967445925279
"18075","65852","1284","1701910","1860",Wayne,"170","1910","21","1910",WAYNE,Illinois,1853289150.19,173152.425189,1853289271.28265,"1701910",Wayne County                  ,"Wayne County, Illinois","715.5589","050","1701910","170","1910","12223","715.558942139634","0","0","12222","6234","5988","1","0","1","1","0","1","0","0","0",0,0,0,0.00818129755379203
"18076","65853","1285","1701930","1860",White,"170","1930","21","1930",WHITE,Illinois,1299392254.21,190429.025953,1299392175.63791,"1701930",White County                  ,"White County, Illinois","501.6982","050","1701930","170","1930","12403","501.698154738358","0","0","12274","6315","5959","129","72","57","129","72","57","0","0","0",0,0,0,1.04007095057647
"18077","65854","1286","1701950","1860",Whiteside,"170","1950","21","1950",WHITESIDE,Illinois,1799961737.07,182715.392329,1799961593.25937,"1701950",Whiteside County              ,"Whiteside County, Illinois","694.9691","050","1701950","170","1950","18737","694.969112800117","0","0","18727","10052","8675","8","4","4","8","4","4","0","0","0",0,0,0,0.04269626941346
"18078","65855","2121","1701970","1860",Will,"170","1970","21","1970",WILL,Illinois,2199890905.31,237610.230156,2199891313.14286,"1701970",Will County                   ,"Will County, Illinois","849.3826","050","1701970","170","1970","29321","849.382628104656","7104","0","29264","15794","13470","57","38","19","57","38","19","0","0","0",0,24.22836874595,0,0.194399918147403
"18079","65856","1287","1701990","1860",Williamson,"170","1990","21","1990",WILLIAMSON,Illinois,1150932209.41,136671.588195,1150932192.78472,"1701990",Williamson County             ,"Williamson County, Illinois","444.3774","050","1701990","170","1990","12205","444.377410915841","0","0","12087","6216","5871","118","55","63","118","55","63","0","0","0",0,0,0,0.966816878328554
"18080","65857","1288","1702010","1860",Winnebago,"170","2010","21","2010",WINNEBAGO,Illinois,1344905415.34,152942.941895,1344905556.17646,"1702010",Winnebago County              ,"Winnebago County, Illinois","519.2709","050","1702010","170","2010","24491","519.270884513566","6979","0","24457","12554","11903","34","19","15","34","19","15","0","0","0",0,28.4961822710383,0,0.138826507696705
"18081","65858","1289","1702030","1860",Woodford,"170","2030","21","2030",WOODFORD,Illinois,1405696460.96,173486.146948,1405696513.51086,"1702030",Woodford County               ,"Woodford County, Illinois","542.7424","050","1702030","170","2030","13282","542.742438475315","0","0","13281","7223","6058","1","1","0","1","1","0","0","0","0",0,0,0,0.00752898659840385
"18082","65859","585","1780000",,Indian Territory - no counties,"178","0000",,,,,181225910406,2685135.77246,181225884202.184,"1780000",Indian Territory - no counties,Indian Territory - no counties,"69971.72","050","1780000","178","0000","0","69971.7152744972","0","0",,,,,,,"0",,,"0",,,,,,
"18083","65860","1290","1800010","1860",Adams,"180","0010","22","10",ADAMS,Indiana,880420113.674,123541.22033,880420286.939732,"1800010",Adams County                  ,"Adams County, Indiana","339.9321","050","1800010","180","0010","9252","339.932106716557","0","0","9246","4837","4409","6","4","2","6","4","2","0","0","0",0,0,0,0.0648508430609598
"18084","65861","1291","1800030","1860",Allen,"180","0030","22","30",ALLEN,Indiana,1709650750.72,166851.074898,1709650697.47245,"1800030",Allen County                  ,"Allen County, Indiana","660.0998","050","1800030","180","0030","29328","660.099845988963","9121","0","29243","15339","13904","63","33","30","63","33","30","0","0","0",0,31.0999727223131,0,0.21481178396072
"18085","65862","1292","1800050","1860",Bartholomew,"180","0050","22","50",BARTHOLOMEW,Indiana,1060234426.35,137754.223195,1060234458.91667,"1800050",Bartholomew County            ,"Bartholomew County, Indiana","409.3588","050","1800050","180","0050","17865","409.358801059861","0","0","17858","9175","8683","7","4","3","7","4","3","0","0","0",0,0,0,0.0391827595857823
"18086","65863","1293","1800070","1860",Benton,"180","0070","22","70",BENTON,Indiana,1052570376.21,130658.163161,1052570418.88982,"1800070",Benton County                 ,"Benton County, Indiana","406.3997","050","1800070","180","0070","2809","406.399694754123","0","0","2809","1575","1234","0","0","0","0","0","0","0","0","0",0,0,0,0
"18087","65864","1294","1800090","1860",Blackford,"180","0090","22","90",BLACKFORD,Indiana,428387856.532,83279.018118,428387826.596883,"1800090",Blackford County              ,"Blackford County, Indiana","165.4015","050","1800090","180","0090","4122","165.401476296387","0","0","4122","2153","1969","0","0","0","0","0","0","0","0","0",0,0,0,0
"18088","65865","1295","1800110","1860",Boone,"180","0110","22","110",BOONE,Indiana,1096279306.99,134124.772066,1096279214.96428,"1800110",Boone County                  ,"Boone County, Indiana","423.2758","050","1800110","180","0110","16753","423.275807295863","0","0","16663","8641","8022","90","43","47","90","43","47","0","0","0",0,0,0,0.537217214827195
"18089","65866","2033","1800130","1860",Brown,"180","0130","22","130",BROWN,Indiana,820046523.473,116724.67879,820046532.760618,"1800130",Brown County                  ,"Brown County, Indiana","316.6217","050","1800130","180","0130","6507","316.621733193369","0","0","6503","3374","3129","0","0","0","0","0","0","0","0","0",0,0,0,0
"18090","65867","1296","1800150","1860",Carroll,"180","0150","22","150",CARROLL,Indiana,971383372.016,139962.905609,971383475.76519,"1800150",Carroll County                ,"Carroll County, Indiana","375.0532","050","1800150","180","0150","13489","375.053217152078","0","0","13476","7040","6436","13","8","5","13","8","5","0","0","0",0,0,0,0.0963748239306101
"18091","65868","1297","1800170","1860",Cass,"180","0170","22","170",CASS,Indiana,1074642917.68,147746.972139,1074642749.75822,"1800170",Cass County                   ,"Cass County, Indiana","414.9220","050","1800170","180","0170","16843","414.921950670307","2979","0","16770","8812","7958","65","30","35","65","30","35","0","0","0",0,17.686872884878,0,0.385916998159473
"18092","65869","2122","1800190","1860",Clark,"180","0190","22","190",CLARK,Indiana,968293602.218,166433.838925,968293411.683485,"1800190",Clark County                  ,"Clark County, Indiana","373.8603","050","1800190","180","0190","20502","373.860250362257","4020","0","19982","10398","9584","520","274","246","520","274","246","0","0","0",0,19.6078431372549,0,2.53633791825188
"18093","65870","1298","1800210","1860",Clay,"180","0210","22","210",CLAY,Indiana,933410977.434,148956.704722,933411085.621435,"1800210",Clay County                   ,"Clay County, Indiana","360.3920","050","1800210","180","0210","12161","360.391993621568","0","0","12139","6337","5802","22","11","11","22","11","11","0","0","0",0,0,0,0.18090617547899
"18094","65871","1299","1800230","1860",Clinton,"180","0230","22","230",CLINTON,Indiana,1049658962.02,132855.606347,1049658949.46029,"1800230",Clinton County                ,"Clinton County, Indiana","405.2756","050","1800230","180","0230","14505","405.275591449621","0","0","14485","7465","7020","20","9","11","20","9","11","0","0","0",0,0,0,0.137883488452258
"18095","65872","1300","1800250","1860",Crawford,"180","0250","22","250",CRAWFORD,Indiana,799915431.36,179937.871298,799915633.088889,"1800250",Crawford County               ,"Crawford County, Indiana","308.8491","050","1800250","180","0250","8226","308.849075065512","0","0","8226","4355","3871","0","0","0","0","0","0","0","0","0",0,0,0,0
"18096","65873","1301","1800270","1860",Daviess,"180","0270","22","270",DAVIESS,Indiana,1131454393.78,217538.118593,1131454300.99646,"1800270",Daviess County                ,"Daviess County, Indiana","436.8570","050","1800270","180","0270","13323","436.856984248494","0","0","13249","6777","6472","74","38","36","74","38","36","0","0","0",0,0,0,0.555430458605419
"18097","65874","1302","1800290","1860",Dearborn,"180","0290","22","290",DEARBORN,Indiana,795253362.574,137667.621077,795253013.72288,"1800290",Dearborn County               ,"Dearborn County, Indiana","307.0490","050","1800290","180","0290","24406","307.049040241831","5682","0","24332","12639","11693","74","36","38","74","36","38","0","0","0",0,23.2811603704007,0,0.303204130131935
"18098","65875","1303","1800310","1860",Decatur,"180","0310","22","310",DECATUR,Indiana,967143823.328,128049.114561,967143935.588602,"1800310",Decatur County                ,"Decatur County, Indiana","373.4163","050","1800310","180","0310","17294","373.416318250455","0","0","17270","8813","8457","24","11","13","24","11","13","0","0","0",0,0,0,0.138776454261594
"18099","65876","1304","1800330","1860",De Kalb,"180","0330","22","330",DE KALB,Indiana,942345732.213,122952.88195,942345610.385482,"1800330",De Kalb County                ,"De Kalb County, Indiana","363.8417","050","1800330","180","0330","13880","363.841721731875","0","0","13865","7156","6709","15","7","8","15","7","8","0","0","0",0,0,0,0.10806916426513
"18100","65877","1305","1800350","1860",Delaware,"180","0350","22","350",DELAWARE,Indiana,1025438685.48,128694.940067,1025438768.29977,"1800350",Delaware County               ,"Delaware County, Indiana","395.9241","050","1800350","180","0350","15753","395.92409038595","0","0","15737","8173","7564","16","8","8","16","8","8","0","0","0",0,0,0,0.1015679553101
"18101","65878","1306","1800370","1860",Dubois,"180","0370","22","370",DUBOIS,Indiana,1127235897.57,147220.154473,1127236047.16779,"1800370",Dubois County                 ,"Dubois County, Indiana","435.2282","050","1800370","180","0370","10394","435.22821375408","0","0","10382","5333","5049","12","4","8","12","4","8","0","0","0",0,0,0,0.115451221858765
"18102","65879","2034","1800390","1860",Elkhart,"180","0390","22","390",ELKHART,Indiana,1211715089.54,139363.341051,1211715117.68577,"1800390",Elkhart County                ,"Elkhart County, Indiana","467.8458","050","1800390","180","0390","20986","467.845812164272","0","0","20966","11020","9946","20","8","12","20","8","12","0","0","0",0,0,0,0.0953016296578671
"18103","65880","1307","1800410","1860",Fayette,"180","0410","22","410",FAYETTE,Indiana,557163357.329,103858.985802,557163513.120032,"1800410",Fayette County                ,"Fayette County, Indiana","215.1220","050","1800410","180","0410","10225","215.121975180415","0","0","10138","5152","4986","87","40","47","87","40","47","0","0","0",0,0,0,0.850855745721271
"18104","65881","1308","1800430","1860",Floyd,"180","0430","22","430",FLOYD,Indiana,384124870.391,96888.164934,384125038.330296,"1800430",Floyd County                  ,"Floyd County, Indiana","148.3114","050","1800430","180","0430","20183","148.31144178356","12647","0","19426","9811","9615","757","336","421","757","336","421","0","0","0",0,62.6616459396522,0,3.75068126641233
"18105","65882","2123","1800450","1860",Fountain,"180","0450","22","450",FOUNTAIN,Indiana,1030600053.7,142694.80786,1030600202.94346,"1800450",Fountain County               ,"Fountain County, Indiana","397.9169","050","1800450","180","0450","15566","397.916905799086","0","0","15493","8074","7419","73","35","38","73","35","38","0","0","0",0,0,0,0.468970833868688
"18106","65883","1309","1800470","1860",Franklin,"180","0470","22","470",FRANKLIN,Indiana,1013553042.8,137147.468217,1013552875.61979,"1800470",Franklin County               ,"Franklin County, Indiana","391.3350","050","1800470","180","0470","19549","391.335018086099","0","0","19446","9965","9481","103","53","50","103","53","50","0","0","0",0,0,0,0.526881170392347
"18107","65884","1310","1800490","1860",Fulton,"180","0490","22","490",FULTON,Indiana,961849659.801,145778.216979,961849906.654514,"1800490",Fulton County                 ,"Fulton County, Indiana","371.3722","050","1800490","180","0490","9422","371.372230282582","0","0","9416","4987","4429","6","3","3","6","3","3","0","0","0",0,0,0,0.0636807471874337
"18108","65885","1311","1800510","1860",Gibson,"180","0510","22","510",GIBSON,Indiana,1292543718.84,234703.959057,1292544069.32558,"1800510",Gibson County                 ,"Gibson County, Indiana","499.0539","050","1800510","180","0510","14532","499.053920446013","0","0","14258","7435","6823","274","144","130","274","144","130","0","0","0",0,0,0,1.88549408202587
"18109","65886","1312","1800530","1860",Grant,"180","0530","22","530",GRANT,Indiana,1074413833.96,131607.302176,1074413640.38997,"1800530",Grant County                  ,"Grant County, Indiana","414.8335","050","1800530","180","0530","15797","414.833500951424","0","0","15412","7973","7439","384","190","194","384","190","194","0","0","0",0,0,0,2.43084129898082
"18110","65887","1313","1800550","1860",Greene,"180","0550","22","550",GREENE,Indiana,1413892872.34,154886.720772,1413892761.63045,"1800550",Greene County                 ,"Greene County, Indiana","545.9071","050","1800550","180","0550","16041","545.907090605185","0","0","15962","8162","7800","79","42","37","79","42","37","0","0","0",0,0,0,0.492487999501278
"18111","65888","1314","1800570","1860",Hamilton,"180","0570","22","570",HAMILTON,Indiana,1043057405.05,129298.648584,1043057408.56569,"1800570",Hamilton County               ,"Hamilton County, Indiana","402.7267","050","1800570","180","0570","17310","402.726716050742","0","0","16960","8611","8349","350","181","169","350","181","169","0","0","0",0,0,0,2.02195262853842
"18112","65889","1315","1800590","1860",Hancock,"180","0590","22","590",HANCOCK,Indiana,794431904.924,118971.368272,794431912.009259,"1800590",Hancock County                ,"Hancock County, Indiana","306.7319","050","1800590","180","0590","12802","306.731873669639","0","0","12709","6489","6220","93","49","44","93","49","44","0","0","0",0,0,0,0.726448992344946
"18113","65890","1316","1800610","1860",Harrison,"180","0610","22","610",HARRISON,Indiana,1261010350.45,191818.21029,1261010218.8638,"1800610",Harrison County               ,"Harrison County, Indiana","486.8788","050","1800610","180","0610","18521","486.878818830092","0","0","18407","9471","8936","114","64","50","114","64","50","0","0","0",0,0,0,0.615517520652233
"18114","65891","1317","1800630","1860",Hendricks,"180","0630","22","630",HENDRICKS,Indiana,1008377292.49,128510.478729,1008377247.96243,"1800630",Hendricks County              ,"Hendricks County, Indiana","389.3366","050","1800630","180","0630","16953","389.336649716964","0","0","16908","8671","8237","45","26","19","45","26","19","0","0","0",0,0,0,0.265439745177845
"18115","65892","1318","1800650","1860",Henry,"180","0650","22","650",HENRY,Indiana,1022776000.76,131842.395033,1022775883.54865,"1800650",Henry County                  ,"Henry County, Indiana","394.8960","050","1800650","180","0650","20119","394.896022066822","0","0","19836","10092","9744","283","149","134","283","149","134","0","0","0",0,0,0,1.40663054823798
"18116","65893","1319","1800670","1860",Howard,"180","0670","22","670",HOWARD,Indiana,761266960.984,128070.067108,761266656.824653,"1800670",Howard County                 ,"Howard County, Indiana","293.9268","050","1800670","180","0670","12524","293.926817211291","0","0","12359","6405","5954","165","80","85","165","80","85","0","0","0",0,0,0,1.31747045672309
